UID:548615070318948634,Account Type:Main
id,Order id,Time,Trade Type,Symbol,Action,Amount,Trading Unit,Filled Price,PnL,Fee,Fee Unit,Position Change,Position Balance,Balance Change,Balance,Balance Unit
3146864088167997451,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,2,cont,1.44180000,0.02740000,-0.00144180,USDT,0.00000000,0.00000000,0.02595820,347.49677133,USDT
3146864088167997448,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,2,cont,1.44180000,0.02740000,-0.00144180,USDT,0.00000000,0.00000000,0.02595820,347.44485493,USDT
3146864088167997445,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,6,cont,1.44180000,0.08220000,-0.00432540,USDT,0.00000000,0.00000000,0.07787460,347.39293853,USDT
3146860082809004032,3146860082741895168,2025-12-21 06:02:18,Swap,SOL-USDT-SWAP,Buy,0.7,cont,125.08000000,0.60900000,-0.04377800,USDT,0.00000000,0.00000000,0.56522200,347.09271838,USDT
3146855962995843073,3146855962962288640,2025-12-21 06:00:15,Swap,BTC-USDT-SWAP,Sell,0.1,cont,87925.20000000,0.00000000,-0.04396260,USDT,0.00000000,0.00000000,-0.04396260,346.52749638,USDT
3146493095268311130,0,2025-12-21 03:00:01,Swap,SUI-USDT-SWAP,Funding fee income,62,cont,1.45310000,0.00257558,0.00000000,USDT,0.00000000,0.00000000,0.00257558,346.57145898,USDT
3146493092382629966,0,2025-12-21 03:00:01,Swap,XRP-USDT-SWAP,Funding fee income,0.59,cont,1.93230000,0.00562075,0.00000000,USDT,0.00000000,0.00000000,0.00562076,346.56888340,USDT
3146493067451687001,0,2025-12-21 03:00:00,Swap,SOL-USDT-SWAP,Funding fee income,0.7,cont,125.74000000,0.00880180,0.00000000,USDT,0.00000000,0.00000000,0.00880180,346.56326265,USDT
3146493062720512098,0,2025-12-21 03:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.39,cont,2976.57000000,0.00191815,0.00000000,USDT,0.00000000,0.00000000,0.00191816,346.55446085,USDT
3146493047050592280,0,2025-12-21 03:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07872000,-0.04178852,0.00000000,USDT,-0.04178851,132.33436105,0.00000000,346.55254269,USDT
3146312480183017473,3146312480115908608,2025-12-21 01:30:18,Swap,ETH-USDT-SWAP,Sell,0.39,cont,2973.73000000,0.00000000,-0.05798774,USDT,0.00000000,0.00000000,-0.05798774,346.55254269,USDT
3146020168668274688,3146020168634720256,2025-12-20 23:05:07,Swap,ETH-USDT-SWAP,Sell,0.11,cont,2976.87000000,-0.06644000,-0.01637279,USDT,0.00000000,0.00000000,-0.08281279,346.61053042,USDT
3146009874906734612,0,2025-12-20 23:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07840000,0.04325055,0.00000000,USDT,0.04325055,132.37614956,0.00000000,346.69334321,USDT
3145869230129274880,3145869230062166016,2025-12-20 21:50:08,Swap,BTC-USDT-SWAP,Buy,0.13,cont,88158.50000000,-1.51788000,-0.05730303,USDT,0.00000000,0.00000000,-1.57518303,346.69334321,USDT
3145708826556096513,3145708826522542080,2025-12-20 20:30:28,Swap,XRP-USDT-SWAP,Sell,0.59,cont,1.92240000,0.00000000,-0.05671080,USDT,0.00000000,0.00000000,-0.05671080,348.26852623,USDT
3145526727156949084,0,2025-12-20 19:00:01,Swap,SUI-USDT-SWAP,Funding fee income,62,cont,1.46150000,0.00642328,0.00000000,USDT,0.00000000,0.00000000,0.00642329,348.32523703,USDT
3145526699105443936,0,2025-12-20 19:00:00,Swap,SOL-USDT-SWAP,Funding fee income,0.7,cont,126.50000000,0.00885500,0.00000000,USDT,0.00000000,0.00000000,0.00885500,348.31881374,USDT
3145526694374269028,0,2025-12-20 19:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.11,cont,2975.89000000,0.00034137,0.00000000,USDT,0.00000000,0.00000000,0.00034138,348.30995874,USDT
3145526678570131480,0,2025-12-20 19:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07803000,0.09362518,0.00000000,USDT,0.09362518,132.33289901,0.00000000,348.30961737,USDT
3145526677395726436,0,2025-12-20 19:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.13,cont,88130.70000000,0.00559584,0.00000000,USDT,0.00000000,0.00000000,0.00559584,348.30961737,USDT
3145316152158183425,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45550000,0.00000000,-0.00072775,USDT,0.00000000,0.00000000,-0.00072775,348.34841427,USDT
3145316152158183426,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,2,cont,1.45550000,0.00000000,-0.00145550,USDT,0.00000000,0.00000000,-0.00145550,348.34695877,USDT
3145316152158183435,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45550000,0.00000000,-0.00072775,USDT,0.00000000,0.00000000,-0.00072775,348.33531477,USDT
3145316152158183436,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,2,cont,1.45550000,0.00000000,-0.00145550,USDT,0.00000000,0.00000000,-0.00145550,348.33385927,USDT
3145316152158183430,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45550000,0.00000000,-0.00072775,USDT,0.00000000,0.00000000,-0.00072775,348.33968127,USDT
3145316152158183431,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45550000,0.00000000,-0.00072775,USDT,0.00000000,0.00000000,-0.00072775,348.33895352,USDT
3145316152158183437,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,41,cont,1.45550000,0.00000000,-0.02983775,USDT,0.00000000,0.00000000,-0.02983775,348.30402152,USDT
3145316152158183427,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,4,cont,1.45550000,0.00000000,-0.00291100,USDT,0.00000000,0.00000000,-0.00291100,348.34404777,USDT
3145316152158183434,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,2,cont,1.45550000,0.00000000,-0.00145550,USDT,0.00000000,0.00000000,-0.00145550,348.33604252,USDT
3145316152158183432,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45550000,0.00000000,-0.00072775,USDT,0.00000000,0.00000000,-0.00072775,348.33822577,USDT
3145316152158183433,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45550000,0.00000000,-0.00072775,USDT,0.00000000,0.00000000,-0.00072775,348.33749802,USDT
3145316152158183429,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,2,cont,1.45550000,0.00000000,-0.00145550,USDT,0.00000000,0.00000000,-0.00145550,348.34040902,USDT
3145316152158183428,3145316152124628992,2025-12-20 17:15:25,Swap,SUI-USDT-SWAP,Sell,3,cont,1.45550000,0.00000000,-0.00218325,USDT,0.00000000,0.00000000,-0.00218325,348.34186452,USDT
3145043500722020372,0,2025-12-20 15:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07824000,-0.00100929,0.00000000,USDT,-0.00100929,132.23927383,0.00000000,348.34914202,USDT
3144601833397280768,3144601833330171904,2025-12-20 11:20:37,Swap,DOGE-USDT-SWAP,Buy,0.98,cont,0.13212000,-1.32300000,-0.06473880,USDT,0.00000000,0.00000000,-1.38773880,348.34914202,USDT
3144560356059242574,0,2025-12-20 11:00:01,Swap,DOGE-USDT-SWAP,Funding fee income,0.98,cont,0.13146000,0.00744282,0.00000000,USDT,0.00000000,0.00000000,0.00744282,349.73688082,USDT
3144560331161854046,0,2025-12-20 11:00:00,Swap,SOL-USDT-SWAP,Funding fee income,0.7,cont,126.12000000,0.00109571,0.00000000,USDT,0.00000000,0.00000000,0.00109572,349.72943800,USDT
3144560326464233536,0,2025-12-20 11:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.11,cont,2980.24000000,0.00067076,0.00000000,USDT,0.00000000,0.00000000,0.00067077,349.72834228,USDT
3144560310794313752,0,2025-12-20 11:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07852000,-0.04168235,0.00000000,USDT,-0.04168234,132.24028311,0.00000000,349.72767151,USDT
3144560309519245416,0,2025-12-20 11:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.13,cont,88230.60000000,0.00227445,0.00000000,USDT,0.00000000,0.00000000,0.00227446,349.72767151,USDT
3144501084000608258,3144501083967053824,2025-12-20 10:30:35,Swap,SOL-USDT-SWAP,Sell,0.01,cont,125.95000000,0.00000000,-0.00062975,USDT,0.00000000,0.00000000,-0.00062975,349.76444155,USDT
3144501084000608257,3144501083967053824,2025-12-20 10:30:35,Swap,SOL-USDT-SWAP,Sell,0.07,cont,125.95000000,0.00000000,-0.00440825,USDT,0.00000000,0.00000000,-0.00440825,349.76507130,USDT
3144501084000608259,3144501083967053824,2025-12-20 10:30:35,Swap,SOL-USDT-SWAP,Sell,0.62,cont,125.95000000,0.00000000,-0.03904450,USDT,0.00000000,0.00000000,-0.03904450,349.72539705,USDT
3144199651820822529,3144199651787268096,2025-12-20 08:00:51,Swap,DOGE-USDT-SWAP,Sell,0.98,cont,0.13077000,0.00000000,-0.06407730,USDT,0.00000000,0.00000000,-0.06407730,349.76947955,USDT
3144077132140896276,0,2025-12-20 07:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07812000,-0.04147001,0.00000000,USDT,-0.04147000,132.28196545,0.00000000,349.83355685,USDT
3143593959057514600,0,2025-12-20 03:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.11,cont,2977.97000000,0.00127263,0.00000000,USDT,0.00000000,0.00000000,0.00127263,349.83355685,USDT
3143593943253377046,0,2025-12-20 03:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07887000,-0.04186814,0.00000000,USDT,-0.04186814,132.32343546,0.00000000,349.83228422,USDT
3143593941978308714,0,2025-12-20 03:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.13,cont,88104.00000000,0.00857080,0.00000000,USDT,0.00000000,0.00000000,0.00857080,349.83228422,USDT
3143111457666752513,3143111457633198080,2025-12-19 23:00:20,Swap,ETH-USDT-SWAP,Buy,0.11,cont,2982.91000000,0.00000000,-0.01640601,USDT,0.00000000,0.00000000,-0.01640601,349.82371342,USDT
3143110763291336724,0,2025-12-19 23:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07881000,-0.04183629,0.00000000,USDT,-0.04183629,132.36530360,0.00000000,349.84011943,USDT
3142960335954108421,3142960335920553984,2025-12-19 21:45:17,Swap,BTC-USDT-SWAP,Sell,0.03,cont,86990.90000000,0.00000000,-0.01304864,USDT,0.00000000,0.00000000,-0.01304864,349.84011943,USDT
3142960335954108417,3142960335920553984,2025-12-19 21:45:17,Swap,BTC-USDT-SWAP,Sell,0.03,cont,86990.90000000,0.00000000,-0.01304864,USDT,0.00000000,0.00000000,-0.01304864,349.88361488,USDT
3142960335954108420,3142960335920553984,2025-12-19 21:45:17,Swap,BTC-USDT-SWAP,Sell,0.03,cont,86990.90000000,0.00000000,-0.01304864,USDT,0.00000000,0.00000000,-0.01304864,349.85316806,USDT
3142960335954108419,3142960335920553984,2025-12-19 21:45:17,Swap,BTC-USDT-SWAP,Sell,0.03,cont,86990.90000000,0.00000000,-0.01304864,USDT,0.00000000,0.00000000,-0.01304864,349.86621670,USDT
3142960335954108418,3142960335920553984,2025-12-19 21:45:17,Swap,BTC-USDT-SWAP,Sell,0.01,cont,86990.90000000,0.00000000,-0.00434955,USDT,0.00000000,0.00000000,-0.00434955,349.87926533,USDT
3142627575712440342,0,2025-12-19 19:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07676000,0.06305293,0.00000000,USDT,0.06305293,132.40713988,0.00000000,349.89666351,USDT
3142144394575994900,0,2025-12-19 15:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07715000,0.10517444,0.00000000,USDT,0.10517444,132.34408695,0.00000000,349.89666351,USDT
3141661207869513750,0,2025-12-19 11:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07792000,-0.03546938,0.00000000,USDT,-0.03546938,132.23891251,0.00000000,349.89666351,USDT
3141178026129088533,0,2025-12-19 07:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07655000,-0.01098543,0.00000000,USDT,-0.01098542,132.27438188,0.00000000,349.89666351,USDT
3141110479211978753,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,2,cont,1.38180000,-0.08100000,-0.00138180,USDT,0.00000000,0.00000000,-0.08238180,352.41210981,USDT
3141110479211978759,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,7,cont,1.38180000,-0.28350000,-0.00483630,USDT,0.00000000,0.00000000,-0.28833630,351.09400101,USDT
3141110479211978756,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,3,cont,1.38180000,-0.12150000,-0.00207270,USDT,0.00000000,0.00000000,-0.12357270,352.00020081,USDT
3141110479211978760,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,1,cont,1.38180000,-0.04050000,-0.00069090,USDT,0.00000000,0.00000000,-0.04119090,351.05281011,USDT
3141110479211978763,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,14,cont,1.38190000,-0.56840000,-0.00967330,USDT,0.00000000,0.00000000,-0.57807330,350.10331836,USDT
3141110479211978762,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,7,cont,1.38190000,-0.28420000,-0.00483665,USDT,0.00000000,0.00000000,-0.28903665,350.68139166,USDT
3141110479211978755,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,1,cont,1.38180000,-0.04050000,-0.00069090,USDT,0.00000000,0.00000000,-0.04119090,352.12377351,USDT
3141110479211978757,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,14,cont,1.38180000,-0.56700000,-0.00967260,USDT,0.00000000,0.00000000,-0.57667260,351.42352821,USDT
3141110479211978764,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,1,cont,1.38190000,-0.04060000,-0.00069095,USDT,0.00000000,0.00000000,-0.04129095,350.06202741,USDT
3141110479211978766,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,1,cont,1.38200000,-0.04070000,-0.00069100,USDT,0.00000000,0.00000000,-0.04139100,349.93805451,USDT
3141110479211978758,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,1,cont,1.38180000,-0.04050000,-0.00069090,USDT,0.00000000,0.00000000,-0.04119090,351.38233731,USDT
3141110479211978761,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,2,cont,1.38180000,-0.08100000,-0.00138180,USDT,0.00000000,0.00000000,-0.08238180,350.97042831,USDT
3141110479211978765,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,2,cont,1.38190000,-0.08120000,-0.00138190,USDT,0.00000000,0.00000000,-0.08258190,349.97944551,USDT
3141110479211978767,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,1,cont,1.38200000,-0.04070000,-0.00069100,USDT,0.00000000,0.00000000,-0.04139100,349.89666351,USDT
3141110479211978754,3141110479178424320,2025-12-19 06:26:27,Swap,SUI-USDT-SWAP,Buy,6,cont,1.38180000,-0.24300000,-0.00414540,USDT,0.00000000,0.00000000,-0.24714540,352.16496441,USDT
3141107600510148608,3141107599738396673,2025-12-19 06:25:01,Swap,SOL-USDT-SWAP,Buy,0.72,cont,120.71000000,-2.18160000,-0.04345560,USDT,0.00000000,0.00000000,-2.22505560,352.49449161,USDT
3141084862248640513,3141084862181531648,2025-12-19 06:13:43,Swap,BTC-USDT-SWAP,Buy,0.1,cont,86435.80000000,-1.46390000,-0.04321790,USDT,0.00000000,0.00000000,-1.50711790,355.32239437,USDT
3141084862248640512,3141084862181531648,2025-12-19 06:13:43,Swap,BTC-USDT-SWAP,Buy,0.02,cont,86435.80000000,-0.29278000,-0.00864358,USDT,0.00000000,0.00000000,-0.30142358,356.82951227,USDT
3141084862248640514,3141084862181531648,2025-12-19 06:13:43,Swap,BTC-USDT-SWAP,Buy,0.04,cont,86435.80000000,-0.58556000,-0.01728716,USDT,0.00000000,0.00000000,-0.60284716,354.71954721,USDT
3141082255102828544,3141082254767284224,2025-12-19 06:12:26,Swap,ETH-USDT-SWAP,Buy,0.32,cont,2868.00000000,-2.19968000,-0.04588800,USDT,0.00000000,0.00000000,-2.24556800,357.13093585,USDT
3141064213555830784,3141064213488721920,2025-12-19 06:03:28,Swap,XRP-USDT-SWAP,Buy,0.45,cont,1.80780000,-0.78300000,-0.04067550,USDT,0.00000000,0.00000000,-0.82367550,359.37650385,USDT
3141063662826938368,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.12,cont,0.12222000,-0.17520000,-0.00733320,USDT,0.00000000,0.00000000,-0.18253320,360.79341225,USDT
3141063662826938369,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.04,cont,0.12222000,-0.05840000,-0.00244440,USDT,0.00000000,0.00000000,-0.06084440,360.73256785,USDT
3141063662826938370,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.35,cont,0.12222000,-0.51100000,-0.02138850,USDT,0.00000000,0.00000000,-0.53238850,360.20017935,USDT
3141063662793383939,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12222000,-0.01460000,-0.00061110,USDT,0.00000000,0.00000000,-0.01521110,361.15847865,USDT
3141063662793383936,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12222000,-0.01460000,-0.00061110,USDT,0.00000000,0.00000000,-0.01521110,361.20411195,USDT
3141063662793383937,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12222000,-0.01460000,-0.00061110,USDT,0.00000000,0.00000000,-0.01521110,361.18890085,USDT
3141063662793383942,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.1,cont,0.12222000,-0.14600000,-0.00611100,USDT,0.00000000,0.00000000,-0.15211100,360.97594545,USDT
3141063662793383940,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12222000,-0.01460000,-0.00061110,USDT,0.00000000,0.00000000,-0.01521110,361.14326755,USDT
3141063662793383938,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12222000,-0.01460000,-0.00061110,USDT,0.00000000,0.00000000,-0.01521110,361.17368975,USDT
3141063662793383941,3141063662759829504,2025-12-19 06:03:11,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12222000,-0.01460000,-0.00061110,USDT,0.00000000,0.00000000,-0.01521110,361.12805645,USDT
3140967744463167489,3140967744429613056,2025-12-19 05:15:33,Swap,DOGE-USDT-SWAP,Sell,0.67,cont,0.12076000,0.00000000,-0.04045460,USDT,0.00000000,0.00000000,-0.04045460,361.21932305,USDT
3140961116691095552,3140961116623986688,2025-12-19 05:12:15,Swap,DOGE-USDT-SWAP,Buy,0.65,cont,0.12108000,0.65650000,-0.03935100,USDT,0.00000000,0.00000000,0.61714900,361.25977765,USDT
3140816757706448897,3140816757672894464,2025-12-19 04:00:33,Swap,XRP-USDT-SWAP,Sell,0.01,cont,1.79040000,0.00000000,-0.00089520,USDT,0.00000000,0.00000000,-0.00089520,360.68201745,USDT
3140816757706448898,3140816757672894464,2025-12-19 04:00:33,Swap,XRP-USDT-SWAP,Sell,0.44,cont,1.79040000,0.00000000,-0.03938880,USDT,0.00000000,0.00000000,-0.03938880,360.64262865,USDT
3140798657741185025,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.78760000,0.02990000,-0.00089380,USDT,0.00000000,0.00000000,0.02900620,359.58067705,USDT
3140798657741185029,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.78760000,0.02990000,-0.00089380,USDT,0.00000000,0.00000000,0.02900620,359.72570805,USDT
3140798657741185024,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.05,cont,1.78760000,0.14950000,-0.00446900,USDT,0.00000000,0.00000000,0.14503100,359.55167085,USDT
3140798657741185032,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.27,cont,1.78760000,0.80730000,-0.02413260,USDT,0.00000000,0.00000000,0.78316740,360.68291265,USDT
3140798657741185026,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.78760000,0.02990000,-0.00089380,USDT,0.00000000,0.00000000,0.02900620,359.60968325,USDT
3140798657741185028,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.02,cont,1.78760000,0.05980000,-0.00178760,USDT,0.00000000,0.00000000,0.05801240,359.69670185,USDT
3140798657741185027,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.78760000,0.02990000,-0.00089380,USDT,0.00000000,0.00000000,0.02900620,359.63868945,USDT
3140798657741185030,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.78760000,0.02990000,-0.00089380,USDT,0.00000000,0.00000000,0.02900620,359.75471425,USDT
3140798657741185031,3140798657674076160,2025-12-19 03:51:34,Swap,XRP-USDT-SWAP,Buy,0.05,cont,1.78760000,0.14950000,-0.00446900,USDT,0.00000000,0.00000000,0.14503100,359.89974525,USDT
3140726262644858881,3140726262611304448,2025-12-19 03:15:36,Swap,DOGE-USDT-SWAP,Sell,0.6,cont,0.12209000,0.00000000,-0.03662700,USDT,0.00000000,0.00000000,-0.03662700,359.40969210,USDT
3140726262644858882,3140726262611304448,2025-12-19 03:15:36,Swap,DOGE-USDT-SWAP,Sell,0.01,cont,0.12209000,0.00000000,-0.00061045,USDT,0.00000000,0.00000000,-0.00061045,359.40908165,USDT
3140726262644858883,3140726262611304448,2025-12-19 03:15:36,Swap,DOGE-USDT-SWAP,Sell,0.03,cont,0.12209000,0.00000000,-0.00183135,USDT,0.00000000,0.00000000,-0.00183135,359.40725030,USDT
3140726262644858884,3140726262611304448,2025-12-19 03:15:36,Swap,DOGE-USDT-SWAP,Sell,0.01,cont,0.12209000,0.00000000,-0.00061045,USDT,0.00000000,0.00000000,-0.00061045,359.40663985,USDT
3140716450322309120,3140716450288754688,2025-12-19 03:10:44,Swap,DOGE-USDT-SWAP,Buy,0.64,cont,0.12238000,0.60160000,-0.03916160,USDT,0.00000000,0.00000000,0.56243840,359.44631910,USDT
3140694889083166808,0,2025-12-19 03:00:01,Swap,SUI-USDT-SWAP,Funding fee income,63,cont,1.34570000,0.00031110,0.00000000,USDT,0.00000000,0.00000000,0.00031110,358.88388070,USDT
3140694886264594508,0,2025-12-19 03:00:01,Swap,DOGE-USDT-SWAP,Funding fee expense,0.64,cont,0.12197000,-0.00051576,0.00000000,USDT,0.00000000,0.00000000,-0.00051575,358.88356960,USDT
3140694886264594506,0,2025-12-19 03:00:01,Swap,XRP-USDT-SWAP,Funding fee expense,0.44,cont,1.80630000,-0.00463897,0.00000000,USDT,0.00000000,0.00000000,-0.00463896,358.88408535,USDT
3140694861367205990,0,2025-12-19 03:00:00,Swap,SOL-USDT-SWAP,Funding fee expense,0.72,cont,119.49000000,-0.01073816,0.00000000,USDT,0.00000000,0.00000000,-0.01073815,358.88872431,USDT
3140694856703139930,0,2025-12-19 03:00:00,Swap,ETH-USDT-SWAP,Funding fee expense,0.32,cont,2827.04000000,-0.00061291,0.00000000,USDT,0.00000000,0.00000000,-0.00061290,358.89946247,USDT
3140694841066774548,0,2025-12-19 03:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07502000,-0.03982437,0.00000000,USDT,-0.03982437,132.28536731,0.00000000,358.90007537,USDT
3140694839892369506,0,2025-12-19 03:00:00,Swap,BTC-USDT-SWAP,Funding fee expense,0.16,cont,85458.40000000,-0.00606047,0.00000000,USDT,0.00000000,0.00000000,-0.00606047,358.90007537,USDT
3140484510478491650,3140484510444937216,2025-12-19 01:15:31,Swap,DOGE-USDT-SWAP,Sell,0.43,cont,0.12332000,0.00000000,-0.02651380,USDT,0.00000000,0.00000000,-0.02651380,358.90613584,USDT
3140484510478491649,3140484510444937216,2025-12-19 01:15:31,Swap,DOGE-USDT-SWAP,Sell,0.21,cont,0.12332000,0.00000000,-0.01294860,USDT,0.00000000,0.00000000,-0.01294860,358.93264964,USDT
3140463599658459142,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.76445354,USDT
3140463599658459140,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.82408814,USDT
3140463599658459151,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.46628054,USDT
3140463599658459137,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.91354004,USDT
3140463599658459156,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.44,cont,0.12346000,-1.28480000,-0.02716120,USDT,0.00000000,0.00000000,-1.31196120,358.94559824,USDT
3140463599658459153,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.02,cont,0.12346000,-0.05840000,-0.00123460,USDT,0.00000000,0.00000000,-0.05963460,360.37682864,USDT
3140463599658459154,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.34701134,USDT
3140463599658459136,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.02,cont,0.12346000,-0.05840000,-0.00123460,USDT,0.00000000,0.00000000,-0.05963460,360.94335734,USDT
3140463599658459150,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.49609784,USDT
3140463599658459152,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.43646324,USDT
3140463599658459149,3140463599591350272,2025-12-19 01:05:08,Swap,DOGE-USDT-SWAP,Buy,0.01,cont,0.12346000,-0.02920000,-0.00061730,USDT,0.00000000,0.00000000,-0.02981730,360.52591514,USDT
